claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
87,1910 Recession,crisis,"the bon homme county independent (tabor, s.d.) 1904-1913",south dakota,1910-06-23,business outlook,http://www.loc.gov/resource/sn99062017/1910-06-23/ed-1/?sp=7,",apd io these three Important particulars the business outlook is dis tinctly-better."
88,1910 Recession,crisis,"the bon homme county independent (tabor, s.d.) 1904-1913",south dakota,1910-06-23,business outlook,http://www.loc.gov/resource/sn99062017/1910-06-23/ed-1/?sp=7,"Jobbers in western markets have been shading prices at clearance sales to reduce stocks preliminary to stock tak ing, while announcement is made by a large western house that the usual semiannual clearance sales will be omitted on the grounds that the costs of replacements are above current val ues."
89,1910 Recession,crisis,"dewey county advocate (timber lake, s.d.) 1910-1913",south dakota,1911-03-03,business outlook,http://www.loc.gov/resource/sn95076637/1911-03-03/ed-1/?sp=1,"A business man the other day succinctly stated the situation here with respect to thr business outlook when he said: \""Two months ago the comparatively few strangers who came to town looking for business location would come in and ask you if you really thought Timber Lake would make as good a town as many here seemed to think and ask other questions in dicating that they were undecided as to what might be the future im portance of the town."
90,1910 Recession,crisis,"dewey county advocate (timber lake, s.d.) 1910-1913",south dakota,1911-03-03,business outlook,http://www.loc.gov/resource/sn95076637/1911-03-03/ed-1/?sp=1,"They have ceased to express any doubt as to what our town will amount to within the next year.\"" The above quotation expresses the matter so well that it is need less for us to enlarge upon the mat ter."
91,1910 Recession,crisis,the sun (new york [n.y.]) 1833-1916,new york,1911-01-09,business outlook,http://www.loc.gov/resource/sn83030272/1911-01-09/ed-1/?sp=5,"\""Well, I thought I had worked long enough and thought it about timo to retire and give some one else a chance' \""Will you return to Pittsburg, your old home, to live now that you havo made your fortune?\"" was asked him."
92,1910 Recession,crisis,the sun (new york [n.y.]) 1833-1916,new york,1911-01-09,business outlook,http://www.loc.gov/resource/sn83030272/1911-01-09/ed-1/?sp=5,"Asked for a short expression on tho business outlook he said: \""Tho business outlook for this year seems encouraging."
93,1910 Recession,crisis,the sun (new york [n.y.]) 1833-1916,new york,1911-01-09,business outlook,http://www.loc.gov/resource/sn83030272/1911-01-09/ed-1/?sp=5,Although it is rather too early la make a prediction.
94,1910 Recession,crisis,the sun (new york [n.y.]) 1833-1916,new york,1911-01-09,business outlook,http://www.loc.gov/resource/sn83030272/1911-01-09/ed-1/?sp=5,I think tho trade will open up fairly well In tho spring.
95,1910 Recession,crisis,"the gazette (cleveland, ohio) 1892-194?",ohio,1910-06-11,return of prosperity,http://www.loc.gov/resource/sn83035387/1910-06-11/ed-1/?sp=2,"The result was most gratifying, and the salesmen from every section of the country will be present to celebrate."
96,1910 Recession,crisis,"east oregonian : e.o (pendleton, umatilla co., or.;pendleton, or) 1888-current",oregon,1910-08-23,return of prosperity,http://www.loc.gov/resource/sn88086023/1910-08-23/ed-1/?sp=2,They think it will have a bad effect on the market and help to retard the return of prosperity In the street by giving undue prestige to the Industry to whose development they attribute most of their troubles.
97,1910 Recession,crisis,"the arizona range news (willcox, cochise county, a.t. [ariz.]) 1897-current",arizona,1911-01-27,return of prosperity,http://www.loc.gov/resource/sn95060997/1911-01-27/ed-1/?sp=1,All this speaks eloquently enough of the world\u2019s great demand for the metal and makes it quite obvious that if civilization is to continue its onward march it will not be long before copper consumption will exceed production to such an extent as to cause a lasting copper famine.
98,1910 Recession,crisis,"the laramie republican (laramie, wyo.) 18??-1923",wyoming,1911-02-14,return of prosperity,http://www.loc.gov/resource/sn92066979/1911-02-14/ed-1/?sp=4,"If that were true then, what will be the degree of inefficiency of the railroads when, in the natural course of events, the country, regaining its equilibrium, begins to tax mine and 1 factory and farm to capacity to meet the wants of a nation of\u201dover 92,000,- 000 people?"
99,1910 Recession,crisis,"the laramie republican (laramie, wyo.) 18??-1923",wyoming,1911-02-14,return of prosperity,http://www.loc.gov/resource/sn92066979/1911-02-14/ed-1/?sp=4,"The Harriman executive committee Is acting wisely in beginning this early, yet opportunely, to escape the culpa bility that must attach to other rail road managers when through failure to Improve their lines In a period of comparative inactivity they shall find with a return of prosperity their trans portation facilities to be wholly in adequate?"
100,1910 Recession,crisis,"the laramie republican (laramie, wyo.) 18??-1923",wyoming,1911-02-14,return of prosperity,http://www.loc.gov/resource/sn92066979/1911-02-14/ed-1/?sp=4,"That reasoning has led local railroad men to affirm that not only will the Union Pacific and South ern Pacific be double-tracked before the opening of the world\u2019s fair, but the work of improving will begin im mediately and be rushed to complete as soon as possible."
101,1910 Recession,crisis,"the laramie republican (laramie, wyo.) 18??-1915",wyoming,1911-02-18,return of prosperity,http://www.loc.gov/resource/sn92066980/1911-02-18/ed-1/?sp=3,"If that were true then, what will be the degree of Inefficiency of the railroads when, in the natural course of events, the country, regaining its equilibrium, begins to tax mine and factory and farm to capacity to meet the wants of a nation of over 92,000,- 000 people?"
102,1910 Recession,crisis,"the laramie republican (laramie, wyo.) 18??-1915",wyoming,1911-02-18,return of prosperity,http://www.loc.gov/resource/sn92066980/1911-02-18/ed-1/?sp=3,"The Harriman executive committee is acting wisely in beginning this early, yet opportunely, to escape the culpa bility that must attach to other rail road managers when through failure to improve their lines in a period of comparative inactivity they shall find with a return of prosperity their trans portation facilities to be wholly in adequate?"
103,1910 Recession,crisis,"the laramie republican (laramie, wyo.) 18??-1915",wyoming,1911-02-18,return of prosperity,http://www.loc.gov/resource/sn92066980/1911-02-18/ed-1/?sp=3,"That reasoning has led local railroad men to affirm that not only will the Union Pacific and South ern Pacific be double-tracked before the opening of the world\u2019s fair, but the work of improving will begin im mediately and be rushed to completion as soon as possible."
104,1910 Recession,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1910-12-11,return of prosperity,http://www.loc.gov/resource/sn85038485/1910-12-11/ed-1/?sp=23,"This capacity appears extravagant In the light of present conditions and pres ent consumption, but It will be none too large with a return of prosperity, and things going at flood tide."
105,1910 Recession,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1910-12-11,return of prosperity,http://www.loc.gov/resource/sn85038485/1910-12-11/ed-1/?sp=23,There will be no such congestion on the next big boom.
106,1910 Recession,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1910-09-22,return of prosperity,http://www.loc.gov/resource/sn85038485/1910-09-22/ed-1/?sp=3,"This month the payroll reached nearly 3100,000 and it Is estimated that next month It will go over the 3100,000 mark."
107,1910 Recession,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1910-11-06,return of prosperity,http://www.loc.gov/resource/sn85038485/1910-11-06/ed-1/?sp=15,"A fear grows up, however, that no mat ter how impressive the election in this part of the country may be, the voting in the west and south will have a different slant and results be open to a different construction."
108,1910 Recession,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1910-11-06,return of prosperity,http://www.loc.gov/resource/sn85038485/1910-11-06/ed-1/?sp=15,On the contrary they believe that the trend of prices will he downward for two or three years and that we are in for that long a period of hard times with all attendant embarrassments and pri vation.
109,1910 Recession,crisis,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1910-12-20,return of prosperity,http://www.loc.gov/resource/sn84020645/1910-12-20/ed-1/?sp=7,With the return of prosperity and the establishment of new Industries some of the old resi dents are moving back and new peo ple are coming to make their homes here where they are finding steady employment and while the census fig.
110,1910 Recession,crisis,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1910-12-20,return of prosperity,http://www.loc.gov/resource/sn84020645/1910-12-20/ed-1/?sp=7,ures are lower than was expected every resident knows Selma has a steady growth.
111,1910 Recession,crisis,"bisbee daily review (bisbee, ariz.) 1901-1971",arizona,1910-09-25,return of prosperity,http://www.loc.gov/resource/sn84024827/1910-09-25/ed-1/?sp=9,"wm have the effect of re-establishing investment confidence In railroad securities, will make a market lor bonds and permit a resumption ot railroad construction and equipment."
112,1910 Recession,crisis,"bisbee daily review (bisbee, ariz.) 1901-1971",arizona,1910-09-25,return of prosperity,http://www.loc.gov/resource/sn84024827/1910-09-25/ed-1/?sp=9,"This will stimulate general business tremendously and greatly increase the domestic demand for- copper, steel and other commodities, hasten ing the return of prosperity and In riuatrlal nracxess."
113,1910 Recession,crisis,"the daily gate city (keokuk, iowa) 1855-1916",iowa,1910-06-15,return of prosperity,http://www.loc.gov/resource/sn83025182/1910-06-15/ed-1/?sp=4,"One billion dollars will be needed by the railroads of the United States for extensions and improvements within the next twelve months, accord ing to the most conservative esti mates."
114,1910 Recession,crisis,"the daily gate city (keokuk, iowa) 1855-1916",iowa,1910-06-15,return of prosperity,http://www.loc.gov/resource/sn83025182/1910-06-15/ed-1/?sp=4,Unless rates are advanced to a point that will permit a material in crease in net earnings it will not be possible to raise so great a sum.
115,1910 Recession,crisis,"the daily gate city (keokuk, iowa) 1855-1916",iowa,1910-06-15,return of prosperity,http://www.loc.gov/resource/sn83025182/1910-06-15/ed-1/?sp=4,Without the improvements the rail roads cannot handle any marked in crease in traffic and the lack of transportation facilities will reader impossible any return of prosperity.
