claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
1326,1973 Oil Shock,crisis,the new york times,,1974-02-13,recovery expected,https://www.nytimes.com/1974/02/13/archives/earnings-of-ford-tumbled-76-in-final-73-quarter-net-income-for-year.html,"Earnings of Ford Tumbled 76% in Final '73 Quarter
Ford Motor Co repts its earnings for '73 4th qr were $57-million, compared with $240-million in '72 corresponding period; repts net income for '73 was record $907-million, compared wtih $870-million in '72; graph compares Ford's total revenue and net income from '64 to 73"
1327,1973 Oil Shock,crisis,the new york times,,1973-10-21,economy will improve,https://www.nytimes.com/1973/10/21/archives/auto-boom-amid-signs-of-revolt-it-cant-happen-here-claustrophobic.html,"Auto Boom Amid Signs Of Revolt
article on major problems confronting auto indus in '74 notes that there is possibility of consumer revolt against 'burdensome' auto-safety equipment"
1328,1973 Oil Shock,crisis,the new york times,,1974-04-27,economy will improve,https://www.nytimes.com/1974/04/27/archives/leading-indexes-up-17-in-march-dent-says-gain-indicates-economy.html,"LEADING INDEXES UP 1.7% IN MARCH;Dent Says Gain Indicates Economy Will Improve—Some Are Doubtful
Potlatch Corp on April 26 approves investments of more than $100-million for 140,000-ton pulp and paperboard mill in south-eastern Arkansas"
1329,1973 Oil Shock,crisis,the new york times,,1973-11-05,worst is over,https://www.nytimes.com/1973/11/05/archives/juntas-harsh-economic-measures-stagger-chileans-injustices-go.html,"Junta's Harsh Economic Measures Stagger Chileans
article, discussing Chile's mil junta's program for econ stability, notes that workers will bear brunt of efforts to increase indus production; workweek has already been lengthened from 44 hrs to 48 hrs; workers not inspired by patriotic calls for 'natl reconstruction' are cowed by possibility of losing their jobs; so-called 'extremists' have been dismissed at hundreds of factories, and all union activity has been prohibited; unemployment looms as critical problem; jobless rate in greater Santiago area under Allende was lowered from 8% to less than 4% by creation of thousands of fictional posts in Govt enterprises and agencies"
1330,1973 Oil Shock,crisis,the new york times,,1974-01-12,worst is over,https://www.nytimes.com/1974/01/12/archives/that-kingly-cabernet-gains-a-queenly-touch-wine-talk-paid-to-come.html,"WINE TALK
Article on Simi Winery head winemaker Mary Ann Graf, who is probably only woman in US to hold that title; discusses functions of head winemaker; co owner Russell Green comments on Grafs ability; Graf illus (L)"
1331,1973 Oil Shock,crisis,the new york times,,1974-04-10,worst is over,https://www.nytimes.com/1974/04/10/archives/measles-outbreak-strikes-at-teenagers-in-bergen-most-are-teenagers.html,"Measles Outbreak Strikes At Teen‐Agers in Bergen
NJ Acting Health Comr Dr William J Dougherty repts 252 new cases of measles, 169 more than usual, from Sept '73 through Mar '74 in NJ; says outbreak is spreading rapidly and affecting teenagers, particularly in Bergen County; cases reptd in various areas noted; Dr Thomas M Drew, health dept epidemiologist, holds disease becomes more severe as affected person gets older; health dept reptdly has distributed over 100,000 cases of vaccine since Sept; Paterson Mayor Thomas Rooney notes disease is on wane in city (M)"
1332,1973 Oil Shock,crisis,the new york times,,1974-04-18,worst is over,https://www.nytimes.com/1974/04/18/archives/simon-a-firm-believer-in-freeenterprise-freemarket-system-with-a.html,"Simon a Firm Believer in Free‐Enterprise, Free‐Market System With a Minimal Government Role
Treas Sec designate William E Simon is convinced believer in free-mkt system with govt interference kept to minimum; his philosophy discussed (L)"
1333,1973 Oil Shock,crisis,the new york times,,1973-10-13,depression is coming,https://www.nytimes.com/1973/10/13/archives/low-italian-dudgeon-observer.html,"Low Italian Dudgeon
R Baker humorous article on Columbus Day"
1334,1973 Oil Shock,crisis,the new york times,,1973-11-05,hard times ahead,https://www.nytimes.com/1973/11/05/archives/mayor-acts-to-pay-town-for-her-life-georgian-says-prayers-of-others.html,"MAYOR ACTS TO PAY TOWN FOR HER LIFE
Mrs C Robinson, Mayor of Metter, Ga, says she ran for office to repay town's citizens for saving her life; Robinson, first woman Mayor in town's history, underwent surgery for terminal cancer 5 yrs ago; drs recently told Robinson, who has been Mayor for almost 1 yr, that her cancer had returned; she has been undergoing chemotherapy treatments for 8 wks, and drs tell her that they will know in another mo whether treatments have been successful"
1335,1973 Oil Shock,crisis,the new york times,,1973-12-25,hard times ahead,https://www.nytimes.com/1973/12/25/archives/growing-deficits-expected-in-wake-of-oilprice-rise.html,GROWING DEFICITS EXPECTED IN WAKE OF OIL‐PRICE RISE
1336,1973 Oil Shock,crisis,the new york times,,1973-12-25,hard times ahead,https://www.nytimes.com/1973/12/25/archives/growing-deficits-expected-in-wake-of-oilprice-rise-recessionary.html,"GROWING DEFICITS EXPECTED IN WAKE OF OIL‐PRICE RISE
Accelerating recessionary forces coupled with further painful increases in cost of living are foreseen Dec 24 in W Eur and in other industrialized and developing countries in wake of doubling of price of crude oil by major Persian Gulf exporting states; EEC comm estimates prolonged oil crisis could double unemployment and plunge Eur into deep recession; situation in specific countries discussed"
1337,1980 Recession,crisis,the new york times,,1980-01-17,recession is coming,https://www.nytimes.com/1980/01/17/archives/defense-energy-and-trw-talking-business-talking-business-with-trws.html,"Defense, Energy and TRW; TALKING BUSINESS Talking Business With TRW's Chief"
1338,1980 Recession,crisis,the new york times,,1980-03-02,recession is coming,https://www.nytimes.com/1980/03/02/archives/the-unruly-economy-lessons-in-misunderstanding-misunderstanding-the.html,The Unruly Economy: Lessons In (Mis)understanding; (Mis)understanding the Economy
1339,1980 Recession,crisis,the new york times,,1980-03-08,recession is coming,https://www.nytimes.com/1980/03/08/archives/jerseys-jobless-rate-takes-plunge-but-validity-of-data-is.html,"Jersey's Jobless Rate Takes Plunge, But Validity of Data Is Questioned; 'Some Statisical Noise' City Rate at 9.5 Percent"
1340,1980 Recession,crisis,the new york times,,1980-06-25,recession likely,https://www.nytimes.com/1980/06/25/archives/market-place-reasons-to-buy-cyclical-issues.html,Market Place; Reasons to Buy Cyclical Issues
1341,1980 Recession,crisis,the new york times,,1980-07-23,recovery expected,https://www.nytimes.com/1980/07/23/archives/volcker-forecasts-less-money-growth-also-sees-tighter-credit-in-81.html,VOLCKER FORECASTS LESS MONEY GROWTH; Also Sees Tighter Credit in '81-- Miller Warns on Tax Cut Now Volcker Expects Money Curb Tighter '8l Credit Also Forecast Policies Called Complementary
1342,1980 Recession,crisis,the new york times,,1980-06-09,economy will improve,https://www.nytimes.com/1980/06/09/archives/congress-democrats-running-scared-expecting-setbacks-liberals.html,Congress Democrats Running Scared; Expecting Setbacks Liberals Called Vulnerable Finds Republicans Safe
1343,1980 Recession,crisis,the new york times,,1980-01-28,worst is over,https://www.nytimes.com/1980/01/28/archives/for-4th-day-tremors-shake-area-near-san-francisco-100-lesser-shocks.html,"For 4th Day, Tremors Shake Area Near San Francisco; 100 Lesser Shocks 'So Who Cares?'"
1344,1980 Recession,crisis,the new york times,,1980-01-28,worst is over,https://www.nytimes.com/1980/01/28/archives/news-summary-international-energy-national-metropolitan.html,News Summary; International Energy National Metropolitan
1345,1980 Recession,crisis,the new york times,,1980-05-04,worst is over,https://www.nytimes.com/1980/05/04/archives/washington-a-talk-with-carter.html,WASHINGTON A Talk With Carter
1346,1980 Recession,crisis,the new york times,,1980-05-22,worst is over,https://www.nytimes.com/1980/05/22/archives/savings-drain-seems-stanched-interest-rate-skid-and-recession-fear.html,"Savings Drain Seems Stanched; Interest Rate Skid and Recession Fear Credited 'Worst Is Over' Savings Drain Seems Stanched By Rate Skid, Recession Fears Shift to Longer Certificates Recessionary Rate Trend"
1347,1980 Recession,crisis,the new york times,,1980-07-22,worst is over,https://www.nytimes.com/1980/07/22/archives/southwest-gets-afternoon-rain-but-little-relief-southwest-gets-rain.html,"Southwest Gets Afternoon Rain, But Little Relief; Southwest Gets Rain, But Little Relief From Heat"
1348,1980 Recession,crisis,the new york times,,1980-07-28,prosperity will return,https://www.nytimes.com/1980/07/28/archives/economists-see-a-sluggish-end-for-recession-economists-see-slow.html,Economists See A Sluggish End For Recession; Economists See Slow Recovery With Timing Still Uncertain
1349,1980 Recession,crisis,the new york times,,1980-03-30,hard times ahead,https://www.nytimes.com/1980/03/30/archives/black-middle-class-called-vulnerable-conference-says-recent-gains.html,BLACK MIDDLE CLASS CALLED VULNERABLE; Conference Says Recent Gains Are Periled by Economic Decline and Hostility of Majority After the War on Poverty Dependence on Working Wives Is Class or Race the Key? Hostility of Majority Alleged
1350,1980 Recession,crisis,the new york times,,1980-03-30,hard times ahead,https://www.nytimes.com/1980/03/30/archives/fiscal-problems-expected-to-plague-prosperous-as-well-as-poorer.html,Fiscal Problems Expected to Plague Prosperous as Well as Poorer Cities; SPREAD OF PROBLEMS TO MORE CITIES SEEN Shift in Use of Funds Problems in Many Cities Support for Kennedy Proposals
1351,1980 Recession,crisis,the new york times,,1980-06-03,hard times ahead,https://www.nytimes.com/1980/06/03/archives/business-digest-the-economy-markets-companies-todays-columns.html,BUSINESS Digest; The Economy Markets Companies Today's Columns
1352,1987 Crash,crisis,the new york times,,1987-11-13,recession is coming,https://www.nytimes.com/1987/11/13/business/economic-scene-world-system-seeks-stability.html,Economic Scene; World System Seeks Stability
1353,1987 Crash,crisis,the new york times,,1987-11-01,recession likely,https://www.nytimes.com/1987/11/01/business/from-the-left-victor-perlo-protect-jobs-not-profits.html,"FROM THE LEFT: Victor Perlo; Protect Jobs, Not Profits"
1354,1987 Crash,crisis,the new york times,,1988-02-15,recovery expected,https://www.nytimes.com/1988/02/15/business/big-losses-for-health-insurers.html,Big Losses For Health Insurers
1355,1987 Crash,crisis,the new york times,,1987-10-25,worst is over,https://www.nytimes.com/1987/10/25/business/forecast-from-a-successful-bear.html,"Forecast From a Successful Bear
LEAD: ONE stock that held like a bulwark through last week's selling deluge was the Growth Stock Outlook Trust, a closed-end investment fund trading on the New York Stock Exchange. Last week the shares closed at $9.50, up 7 percent. The main reason: GSO Trust's manager, Charles Allmon, met the crash with more than 75 percent of the fund's assets held in cash."
1356,1987 Crash,crisis,the new york times,,1987-11-27,worst is over,https://www.nytimes.com/1987/11/27/us/transplant-recipient-nears-one-month-mark.html,Transplant Recipient Nears One-Month Mark
1357,1987 Crash,crisis,the new york times,,1987-12-12,worst is over,https://www.nytimes.com/1987/12/12/business/stocks-up-dow-rises-11.60-points.html,STOCKS UP; DOW RISES 11.60 POINTS
1358,1987 Crash,crisis,the new york times,,1988-01-13,worst is over,https://www.nytimes.com/1988/01/13/business/market-place-2-analysts-assail-retailer-inertia.html,Market Place; 2 Analysts Assail Retailer Inertia
1359,1987 Crash,crisis,the new york times,,1988-01-22,worst is over,https://www.nytimes.com/1988/01/22/business/good-signs-for-tv-independents.html,GOOD SIGNS FOR TV INDEPENDENTS
1360,1987 Crash,crisis,the new york times,,1988-02-14,worst is over,https://www.nytimes.com/1988/02/14/business/when-will-the-o-t-c-wake-up.html,When Will the O-T-C Wake Up?
1361,1987 Crash,crisis,the new york times,,1988-02-21,worst is over,https://www.nytimes.com/1988/02/21/realestate/focus-akron-ohio-a-pivotal-mixed-use-project.html,"FOCUS: Akron, Ohio; A Pivotal Mixed-Use Project"
1362,1987 Crash,crisis,the new york times,,1988-02-21,worst is over,https://www.nytimes.com/1988/02/21/realestate/focus-akron-ohio-mixed-use-project-pivotal-for-economy.html,"Focus: Akron, Ohio; Mixed-Use Project Pivotal For Economy"
1363,1987 Crash,crisis,the new york times,,1988-04-20,worst is over,https://www.nytimes.com/1988/04/20/business/credit-markets-bond-prices-drop-for-fourth-day.html,CREDIT MARKETS; Bond Prices Drop for Fourth Day
1364,1987 Crash,crisis,the new york times,,1987-12-16,hard times ahead,https://www.nytimes.com/1987/12/16/world/poland-will-raise-prices-27-percent.html,POLAND WILL RAISE PRICES 27 PERCENT
1365,1987 Crash,crisis,the new york times,,1988-02-28,hard times ahead,https://www.nytimes.com/1988/02/28/nyregion/o-rourke-sets-a-low-key-agenda.html,O'Rourke Sets a Low-Key Agenda
1366,1990 Recession,crisis,the new york times,,1990-08-02,recession is coming,https://www.nytimes.com/1990/08/02/business/dow-drops-5.94-bank-stocks-off-sharply.html,Dow Drops 5.94; Bank Stocks Off Sharply
1367,1990 Recession,crisis,the new york times,,1990-09-16,recession is coming,https://www.nytimes.com/1990/09/16/us/once-considered-a-sure-thing-california-s-environmental-package-falters.html,"Once Considered a Sure Thing, California's Environmental Package Falters"
1368,1990 Recession,crisis,the new york times,,1990-11-29,recession is coming,https://www.nytimes.com/1990/11/29/opinion/what-recession-its-a-depression.html,"What Recession? It's a Depression
What's all this debate about whether a recession is coming or whether one has already begun? Don't worry. It's not a recession. It's a depression.

In my profession, bankruptcy law, we are seeing dozens of formerly wealthy real estate developers. Not long ago, we heard about a developer whose net worth previously had as many digits as his Social Security number. Now, his net worth is his Social Security number."
1369,1990 Recession,crisis,the new york times,,1990-09-24,economy will improve,https://www.nytimes.com/1990/09/24/business/proposals-for-a-us-energy-policy-some-possible-most-not.html,"Proposals for a U.S. Energy Policy: Some Possible, Most Not"
1370,1990 Recession,crisis,the new york times,,1990-11-30,economy will improve,https://www.nytimes.com/1990/11/30/business/once-again-bush-says-economy-will-improve.html,Once Again Bush Says Economy Will Improve
1371,1990 Recession,crisis,the new york times,,1990-07-19,worst is over,https://www.nytimes.com/1990/07/19/garden/decorators-feel-the-pinch-as-jobs-wane.html,Decorators Feel the Pinch As Jobs Wane
1372,1990 Recession,crisis,the new york times,,1990-07-22,worst is over,https://www.nytimes.com/1990/07/22/business/is-that-a-dark-cloud-or-a-silver-lining-for-aluminum.html,Is That a Dark Cloud or a Silver Lining for Aluminum?
1373,1990 Recession,crisis,the new york times,,1990-10-06,worst is over,https://www.nytimes.com/1990/10/06/world/3-nation-force-helps-rwanda-meet-tutsi-invaders.html,3-Nation Force Helps Rwanda Meet Tutsi Invaders
1374,1990 Recession,crisis,the new york times,,1990-10-14,worst is over,https://www.nytimes.com/1990/10/14/nyregion/connecticut-opinion-meteorology-becomes-a-morality-play.html,"CONNECTICUT OPINION;

Meteorology Becomes a Morality Play
LEAD: I DO not know about anyone else, but I'm getting to the point where I can't take the hassle of watching the local nightly news on television. Wars, uprisings, economic roller-coaster rides, gruesome crimes - none of that stuff pushes me over the edge. All of these things have been around since Mesopotamian days and unfortunately seem likely to continue."
1375,1990 Recession,crisis,the new york times,,1990-10-16,worst is over,https://www.nytimes.com/1990/10/16/business/earnings-rise-27-at-ibm.html,Earnings Rise 27% At I.B.M.
1376,1990 Recession,crisis,the new york times,,1990-11-11,worst is over,https://www.nytimes.com/1990/11/11/business/market-watch-joking-aside-maybe-it-s-just-a-yuppie-recession.html,"MARKET WATCH; Joking Aside, Maybe It's Just a Yuppie Recession"
1377,1990 Recession,crisis,the new york times,,1990-11-12,worst is over,https://www.nytimes.com/1990/11/12/sports/for-graf-a-year-to-forget.html,"For Graf, A Year To Forget"
1378,1990 Recession,crisis,the new york times,,1990-12-20,worst is over,https://www.nytimes.com/1990/12/20/business/murdoch-s-time-of-reckoning.html,Murdoch's Time of Reckoning
1379,1990 Recession,crisis,the new york times,,1990-12-29,worst is over,https://www.nytimes.com/1990/12/29/business/data-general-s-uncertain-future.html,Data General's Uncertain Future
1380,1990 Recession,crisis,the new york times,,1990-09-23,hard times ahead,https://www.nytimes.com/1990/09/23/weekinreview/the-world-the-american-who-is-lobbying-the-world.html,THE WORLD;   The American Who Is Lobbying the World
1381,1990 Recession,crisis,the new york times,,1990-11-19,hard times ahead,https://www.nytimes.com/1990/11/19/opinion/will-europe-spell-peace-csce.html,Will Europe Spell Peace C.S.C.E.?
1382,1990 Recession,crisis,the new york times,,1990-12-23,hard times ahead,https://www.nytimes.com/1990/12/23/nyregion/a-grassroots-crusade-to-build-a-library.html,"A Grass-Roots Crusade to Build a Library
AN avid reader, Lorrie Gorman grew up in a suburb of Seattle that had a spacious library with a large collection of books and reference materials, quiet reading rooms and varied activities. So when she and her husband went house-hunting in Pelham Manor, one question she asked was whether the municipality had a library.

""She said, 'Yes,' and I just accepted that,"" Mrs. Gorman recalled recently. ""I guess you have certain expectations that what you knew as a child is what exists all over. Unfortunately, that's not the case."""
1383,1990 Recession,crisis,the new york times,,1991-01-29,hard times ahead,https://www.nytimes.com/1991/01/29/nyregion/florio-approves-a-rise-in-tolls-on-the-turnpike.html,Florio Approves a Rise In Tolls on the Turnpike
1384,1990 Recession,crisis,the new york times,,1991-01-03,worst is over,https://www.nytimes.com/1991/01/03/theater/making-perfect-sound-live-up-to-its-promise.html,Making 'Perfect Sound' Live Up to Its Promise
1385,1990 Recession,crisis,the new york times,,1991-01-05,worst is over,https://www.nytimes.com/1991/01/05/business/joblessness-in-us-increases-to-6.1-highest-since-1987.html,"JOBLESSNESS IN U.S. INCREASES TO 6.1%, HIGHEST SINCE 1987"
1386,1990 Recession,crisis,the new york times,,1991-01-12,worst is over,https://www.nytimes.com/1991/01/12/nyregion/news-summary-194391.html,News Summary
1387,1990 Recession,crisis,the new york times,,1991-01-12,worst is over,https://www.nytimes.com/1991/01/12/business/business-digest-206091.html,BUSINESS DIGEST
1388,2001 Dot-com Bust,crisis,the new york times,,2001-03-20,recession is coming,https://www.nytimes.com/2001/03/20/style/review-fashion-black-mood-in-paris-watch-out-for-bad-times.html,"Review/Fashion; Black Mood in Paris: Watch Out for Bad Times
Ginia Bellafante reviews various fashions shown during fall 2001 collections that ended in Paris last week; photo (M)"
1389,2001 Dot-com Bust,crisis,the new york times,,2001-05-15,recovery expected,https://www.nytimes.com/2001/05/15/business/worldbusiness/IHT-tech-briefanother-chip-warning.html,"Tech Brief:ANOTHER CHIP WARNING
Taiwan Semiconductor Manufacturing Co. said slow demand from networking companies might drag down the pace of recovery — expected to be driven by new orders from personal computer makers — in the second half.. ""Networking is still a litt"
1390,2001 Dot-com Bust,crisis,the new york times,,2001-06-12,recovery expected,https://www.nytimes.com/2001/06/12/business/the-markets-stocks-bonds-shares-decline-as-outlook-for-technology-stirs-concern.html,"THE MARKETS: STOCKS & BONDS; Shares Decline as Outlook for Technology Stirs Concern
Nasdaq composite index falls 44.32 points, to 2,170.78; Dow Jones industrial average drops 54.91 points, to 10,922.09; Standard & Poor's 500-stock index declines 10.57 points, to 1,254.39; graph; chart (M)"
1391,2001 Dot-com Bust,crisis,the new york times,,2001-07-02,economy will improve,https://www.nytimes.com/2001/07/02/business/advertising-upfront-market-for-tv-time-gets-curiouser-curiouser-with-cbs-s.html,Advertising; The upfront market for TV time gets curiouser and curiouser with CBS's claims on performance.
1392,2001 Dot-com Bust,crisis,the new york times,,2001-04-19,worst is over,https://www.nytimes.com/2001/04/19/business/the-rate-cut-the-impact-just-in-time-or-too-late.html,"THE RATE CUT: THE IMPACT; Just in Time, Or Too Late?
Analysis: economists feel Federal Reserve's cuts in interest rates will not prevent recession; say cuts are not enough to end thousands of layoffs companies are making, nor will cuts persuade businesses to buy more equipment when they already own too much; say stocks may rise after cuts, but lower borrowing costs have always needed months, even year, to affect people's decisions about most big purchases; say because of this delay, economy will continue to become weaker before it can recover; photos (M)"
1393,2001 Dot-com Bust,crisis,the new york times,,2001-04-29,worst is over,https://www.nytimes.com/2001/04/29/business/portfolios-etc-it-may-still-be-too-soon-to-plunge-back-into-argentina.html,"PORTFOLIOS, ETC.; It May Still Be Too Soon to Plunge Back Into Argentina
Jonathan Fuerbringer column urges caution on investing in Argentina in view of financial crisis that seems far from over; graph (M)"
1394,2001 Dot-com Bust,crisis,the new york times,,2001-05-04,worst is over,https://www.nytimes.com/2001/05/04/business/the-markets-stocks-bonds-weak-economic-data-take-a-toll-on-nasdaq-and-dow.html,"THE MARKETS: STOCKS & BONDS; Weak Economic Data Take a Toll on Nasdaq and Dow
Weak Economic Data Take a Toll on Nasdaq and Dow**Dow Jones industrial average falls 80.03 points, or 0.7 percent, to 10,796.65; Nasdaq composite index drops 74.4 points, or 3.4 percent, to 2,146.20; Standard & Poor's 500-stock index drops 18.85 points, or 1.5 percent, to 1,248.58; yield on 10-year Treasury note falls to 5.20 percent from 5.28 percent; price rises 20/32, to 98 16/32; 30-year bond rises 30/32, to 96 9/32; yield falls to 5.63 percent from 5.70 percent; graphs; charts (M)"
1395,2001 Dot-com Bust,crisis,the new york times,,2001-05-11,worst is over,https://www.nytimes.com/2001/05/11/sports/horse-racing-scientists-try-to-find-answer-for-dead-foals.html,"HORSE RACING; Scientists Try to Find Answer for Dead Foals
Scientists and veterinarians in Kentucky work to pinpoint why hundreds of pregnant mares have lost their foals in past two weeks; they report rate of stillborn foals has slowed and reiterate theory that deaths may have been caused by fungus in bluegrass, but they still have nothing conclusive (M)"
1396,2001 Dot-com Bust,crisis,the new york times,,2001-06-02,worst is over,https://www.nytimes.com/2001/06/02/business/economy-remained-weak-in-may-as-employers-continued-job-cuts.html,"Economy Remained Weak in May As Employers Continued Job Cuts
BLS reports economy remained weak in May as employers continue to cut jobs, although at slower pace than during previous two months; unemployment rate falls to 4.4 percent from 4.5 percent, mostly by decline in number of people looking for jobs; college-educated white-collar workers are among first to lose jobs in this downturn; manufacturing jobs and orders fall, although construction employment increases ahead of last year's pace, partly because lower interest rates encourage people to buy or remodel homes; graphs (M)"
1397,2001 Dot-com Bust,crisis,the new york times,,2001-06-03,worst is over,https://www.nytimes.com/2001/06/03/sports/for-mets-zeile-power-shortage-raises-concern.html,"For Mets' Zeile, Power Shortage Raises Concern
MIAMI, June 2 — The way Todd Zeile sees it, after 10 major league seasons, he can be expected to average around .268, hit 20 home runs and drive in 80 runs."
1398,2001 Dot-com Bust,crisis,the new york times,,2001-06-06,worst is over,https://www.nytimes.com/2001/06/06/business/a-significant-lift-for-a-long-ailing-us-industry.html,"A Significant Lift for a Long-Ailing U.S. Industry
Steel industry executives hail as long overdue Bush administration's bid to limit steel imports; analysts say move could provide relief to industry suffering from wave of bankruptcies and minimal profitability (M)"
1399,2001 Dot-com Bust,crisis,the new york times,,2001-06-12,worst is over,https://www.nytimes.com/2001/06/12/us/as-storm-moves-on-2-states-tally-damage.html,"As Storm Moves On, 2 States Tally Damage
South Texas and Louisiana begin drying out from Tropical Storm Allison, which caused flooding and widespread devastation and left 22 people dead in Houston area; photo (M)"
1400,2001 Dot-com Bust,crisis,the new york times,,2001-06-13,worst is over,https://www.nytimes.com/2001/06/13/business/bond-sale-seems-to-signal-easing-of-argentine-crisis.html,"Bond Sale Seems to Signal Easing of Argentine Crisis
Argentine government succeeds in auctioning $700 million in treasury bills at far lower interest rates than it has been forced to pay in recent months; this signals that country's financial crisis has begun to ease; sale, at annual yields of 7.89 percent for three-month notes and 9.90 percent for six-month notes, is in line with, if not slightly better than, economists' expectations (M)"
1401,2001 Dot-com Bust,crisis,the new york times,,2001-06-20,worst is over,https://www.nytimes.com/2001/06/20/business/the-markets-market-place-future-may-be-more-uncertain-for-technology.html,"THE MARKETS: Market Place; Future May Be More Uncertain For Technology
Market Place column on Merrill Lynch report showing technology shares remain expensive, even at their current depressed levels; report holds true earnings of such companies began to deteriorate three years ago, before economy soured, even as their reported earnings soared; cites use of stock options in lieu of higher salaries as big contributor to reported earnings (M)"
1402,2001 Dot-com Bust,crisis,the new york times,,2001-05-16,hard times ahead,https://www.nytimes.com/2001/05/16/IHT-results-might-not-be-known-for-days-violence-goes-on-as-filipinos-count.html,"Results Might Not Be Known for Days : Violence Goes On As Filipinos Count
In the race for control of the Philippine Congress, claims of victory continued to pour in Tuesday as the country awaited the outcome of the counting of ballots, which may go on for days..All that appeared certain was that more lives would be lost in s"
1403,2001 Dot-com Bust,crisis,the new york times,,2001-06-30,worst is over,https://www.nytimes.com/2001/06/30/business/corporate-profits-in-big-drop-as-personal-spending-rises.html,"Corporate Profits in Big Drop As Personal Spending Rises
Commerce Department lowers estimate of GNP growth in second quarter to annual rate of 1.2 percent from 1.3 percent; graph (S)"
1404,2001 Dot-com Bust,crisis,the new york times,,2001-07-17,worst is over,https://www.nytimes.com/2001/07/17/business/the-markets-stocks-bonds-technology-continues-losses-as-investors-take-profits.html,"THE MARKETS: STOCKS & BONDS; Technology Continues Losses as Investors Take Profits
Nasdaq composite index closes down 55.67 points, to 2,029.12; Dow Jones industrial average falls 66.94 points, to 10,472.12, while Standard & Poor's 500-stock index declines 13.23 points, to 1,202.45; graph; chart (M)"
1405,2001 Dot-com Bust,crisis,the new york times,,2001-07-21,worst is over,https://www.nytimes.com/2001/07/21/business/chrysler-loss-isn-t-as-deep-as-expected.html,"Chrysler Loss Isn't as Deep As Expected
DaimlerChrysler says its Chrysler unit lost $125 million in second quarter, better performance than analysts had expected because of stronger auto sales and gains from turnaround plan; Chrysler earned $986 million in year-earlier quarter; it lost $1.2 billion in first quarter; second-quarter net income at DaimlerChrysler fell 58 percent, to about $681 million; second-quarter earnings fell to $453 million from $1.52 billion; revenue dropped to $35.1 billion from $38 billion; DaimlerChrysler chief executive Jurgen Schrempp says company is on track to post operating profit for year of $1 billion to $1.5 billion; Chrysler chief executive Dieter Zetsche comments (M)"
1406,2001 Dot-com Bust,crisis,the new york times,,2001-07-30,worst is over,https://www.nytimes.com/2001/07/30/business/media-business-advertising-got-sticking-power-tagline-mustache-stop-slide-milk.html,THE MEDIA BUSINESS: ADVERTISING; Got sticking power? A tagline and a mustache stop a slide in milk consumption.
1407,2001 Dot-com Bust,crisis,the new york times,,2001-09-14,worst is over,https://www.nytimes.com/2001/09/14/national/readers-comments-from-eyewitnesses.html,"Readers' Comments From Eyewitnesses
New York Times on the Web readers respond to the attacks on the World Trade Center and the Pentagon. To send your own comments, send e-mail to shareyourthoughts@nytimes.com ."
1408,2008 Financial Crisis,crisis,the new york times,,2008-10-22,recession likely,https://www.nytimes.com/2008/10/22/business/worldbusiness/22iht-22brown-fw.17162134.html,Brown says recession likely in Britain
1409,2008 Financial Crisis,crisis,the new york times,,2008-10-31,recession likely,https://www.nytimes.com/2008/10/31/business/worldbusiness/31ruble.html,"New Anxiety Grips Russia’s Economy
Russia’s cash reserves have fallen to $484 billion, from a peak of just under $600 billion, putting the success of the economy in doubt."
1410,2008 Financial Crisis,crisis,the new york times,,2008-10-31,recession likely,https://www.nytimes.com/2008/10/31/business/worldbusiness/31iht-31ruble.17404884.html,New worries grip Russian economy
1411,2008 Financial Crisis,crisis,the new york times,,2008-10-31,recession likely,https://www.nytimes.com/2008/10/31/business/worldbusiness/31iht-ruble.1.17413328.html,Global crisis only adds to long financial anxiety in Russia
1413,2008 Financial Crisis,crisis,the new york times,,2008-10-31,recession likely,https://dealbook.nytimes.com/2008/10/31/new-anxiety-grips-russias-economy/,New Anxiety Grips Russia’s Economy
1414,2008 Financial Crisis,crisis,the new york times,,2008-09-21,recovery expected,https://www.nytimes.com/2008/09/22/arts/music/22arts-FULLRECOVERY_BRF.html,"Full Recovery Expected for Crash Survivors
Travis Barker, the former drummer of the band Blink-182 and the disc jockey Adam Goldstein were expected to recover fully from burns incurred in a plane crash."
1415,2008 Financial Crisis,crisis,the new york times,,2008-10-22,recovery expected,https://raisingtheroof.blogs.nytimes.com/2008/10/22/experts-disagree-on-how-far-the-uk-property-market-will-slide/,Experts disagree on how far the U.K. property market will slide
1416,2008 Financial Crisis,crisis,the new york times,,2008-10-11,economy will improve,https://www.nytimes.com/2008/10/12/business/economy/12voices.html,"Across the Country, Fear About Savings, the Job Market and Retirement
As the market continued its steep slide, many Americans say they are sensing losses beyond the short-term hits to their portfolios."
1417,2008 Financial Crisis,crisis,the new york times,,2008-10-12,economy will improve,https://www.nytimes.com/2008/10/12/world/americas/12iht-voices.1.16875707.html,"Across U.S., investors re-examine savings and retirement strategies"
1418,2008 Financial Crisis,crisis,the new york times,,2008-10-12,economy will improve,https://www.nytimes.com/2008/10/12/business/worldbusiness/12iht-12voices.16869529.html,"Across the U.S., fear about savings, the job market and retirement"
1419,2008 Financial Crisis,crisis,the new york times,,2008-10-16,economy will improve,https://www.nytimes.com/2008/11/16/business/worldbusiness/16iht-econ17.1.17859701.html,Consumer caution is crimping loan effort
